1096
3210
2908
9314
6727
1917
6747
171
4094
3611
3811
3029
979
3154
618
2101
4404
2653
2444
7672
2982
1429
3828
10752
2399
1453
2592
12793
9029
1323
6471
5959
16469
1460
2792
3281
2488
1784
3495
3666
1102
2457
1223
652
11842
4915
3810
1362
4213
5107
2141
1720
978
878
3624
3996
5090
3925
1900
7025
3518
13195
2543
2780
3923
2516
5144
9008
2127
11867
2543
2911
10144
3627
5334
3909
3572
2660
3080
2817
2162
1375
3065
4621
2653
4761
2293
2181
2764
4418
1893
6047
2028
9525
3974
3067
3780
6295
2433
4236
2289
2131
4551
2673
7179
3181
2392
10474
1940
5144
3501
7103
862
1506
2264
12095
3213
3227
1563
1100
16737
2374
1168
1460
2387
1816
2450
3334
1661
3171
2655
4298
1043
2899
1624
9191
8092
1948
7842
1875
3037
3310
2687
2108
2053
3218
3038
11136
5878
1542
6188
7088
4134
1403
5456
1290
3771
1965
3081
3659
1243
6948
2029
27012
11458
2630
4486
621
2141
10873
7004
4052
956
2110
3218
3282
5501
2327
2317
7358
1571
1442
5970
3485
17346
4672
883
2396
11379
2798
5521
3630
6494
1444
4375
9676
2699
1987
2826
4147
2186
3449
3415
3745
1956
5885
2503
3279
4764
3229
6490
1678
2880
3546
4915
4020
17179
5359
11901
6327
3345
4064
1321
1182
7251
1891
2995
2109
2440
3526
1954
4803
1952
5157
5484
3964
3258
3553
4730
6371
1111
5797
3990
1809
2960
3320
4050
3409
2302
3559
2119
7102
2294
1992
3780
3483
1584
1759
3433
1403
3899
9856
3870
6614
3195
3642
3363
1449
2400
2068
1734
4845
10880
